changeset,timestamp,tags,id,version,lon,lat,name,operator,ref,public_transport,geometry,osm_type
13,1648032500,"{""bench"":""yes"",""bus"":""yes"",""highway"":""platform"",""kerb"":""raised"",""kerb:height"":""0.2"",""platform:width"":""4.2"",""ref:IFOPT"":""de:09161:7995:0:1"",""shelter"":""yes"",""tactile_paving"":""yes""}",766009248,9,11.479895,48.734364,Niederfeld,,,platform,POINT (11.479894638061523 48.7343635559082),node
-26,1648039485,"{""bench"":""yes"",""bus"":""yes"",""highway"":""platform"",""platform:width"":""5.2"",""ref:IFOPT"":""de:09161:8580:0:1"",""shelter"":""yes"",""source"":""HiRes aerial imagery""}",766009249,10,11.471353,48.73632,Rothenturmer Straße,,,platform,POINT (11.471352577209473 48.73632049560547),node
-57,1648039028,"{""bench"":""yes"",""bus"":""yes"",""highway"":""platform"",""kerb"":""raised"",""kerb:height"":""0.19"",""platform:width"":""3.5"",""ref:IFOPT"":""de:09161:7998:0:2"",""shelter"":""no""}",766009250,10,11.458668,48.73581,Rothenturm,,,platform,POINT (11.458667755126953 48.735809326171875),node
-66,1644265335,"{""bench"":""no"",""bin"":""no"",""bus"":""yes"",""bus_routes"":""21"",""highway"":""platform"",""lit"":""yes"",""network"":""VGI"",""note:de"":""Bedient werden jeweils beide Richtungen!"",""shelter"":""yes"",""tactile_paving"":""no""}",766009256,12,11.470027,48.745266,Steinheilstraße,INVG,,platform,POINT (11.470026969909668 48.74526596069336),node
-113,1648391327,"{""bench"":""no"",""bus"":""yes"",""highway"":""platform"",""kerb"":""raised"",""kerb:height"":""0.12"",""platform:width"":""1.5"",""ref:IFOPT"":""de:09161:7989:0:1"",""shelter"":""no"",""tactile_paving"":""no""}",766009261,12,11.441004,48.750744,Fraunhoferstraße,,,platform,POINT (11.441003799438477 48.7507438659668),node
-42,1610097174,"{""bus"":""yes"",""highway"":""platform"",""shelter"":""no""}",766009263,7,11.475857,48.754875,Am Franziskanerwasser,,,platform,POINT (11.47585678100586 48.75487518310547),node
123,1648034899,"{""bus"":""yes"",""highway"":""platform"",""kerb"":""raised"",""kerb:height"":""0.2"",""platform:width"":""3.6"",""ref:IFOPT"":""de:09161:574:0:1"",""shelter"":""no"",""tactile_paving"":""yes""}",766009264,9,11.452227,48.761322,Peisserstraße,,,platform,POINT (11.452226638793945 48.761322021484375),node
-45,1648129055,"{""bus"":""yes"",""highway"":""platform"",""kerb"":""raised"",""kerb:height"":""0.05"",""platform:width"":""2.3"",""ref:IFOPT"":""de:09161:148:0:99"",""shelter"":""no""}",766009269,8,11.454375,48.761963,Egerlandstraße,,,platform,POINT (11.454375267028809 48.761962890625),node
36,1648033624,"{""bench"":""no"",""bin"":""yes"",""bus"":""yes"",""highway"":""platform"",""kerb"":""raised"",""kerb:height"":""0.08"",""lit"":""yes"",""ref:IFOPT"":""de:09161:7988:0:1"",""shelter"":""no"",""tactile_paving"":""no""}",766009272,14,11.440036,48.75328,Asamstraße,,,platform,POINT (11.440035820007324 48.75328063964844),node
-123,1641485889,"{""bench"":""yes"",""bus"":""yes"",""highway"":""platform"",""platform:width"":""3.2"",""ref:IFOPT"":""de:09161:8784:0:2"",""shelter"":""yes""}",766009273,10,11.444056,48.76272,Liegnitzer Straße,,,platform,POINT (11.444055557250977 48.762718200683594),node
92,1640689552,"{""bench"":""no"",""bus"":""yes"",""highway"":""platform"",""old_name"":""Altwasserweg / Lebenshilfe"",""shelter"":""no""}",766009277,11,11.474745,48.752335,Altwasserweg,,,platform,POINT (11.47474479675293 48.75233459472656),node
57,1648036038,"{""bench"":""yes"",""bus"":""yes"",""highway"":""platform"",""kerb"":""raised"",""kerb:height"":""0.17"",""platform:width"":""3.5"",""ref:IFOPT"":""de:09161:7994:0:1"",""shelter"":""yes""}",766009286,9,11.47522,48.73351,Plunder,,,platform,POINT (11.4752197265625 48.7335090637207),node
46,1647959272,"{""bench"":""yes"",""bus"":""yes"",""highway"":""platform"",""kerb"":""raised"",""kerb:height"":""0.14"",""platform:width"":""6"",""ref:IFOPT"":""de:09161:7993:0:2"",""shelter"":""yes"",""source"":""HiRes aerial imagery""}",766009288,11,11.4523535,48.740177,Am Stadtweg,,,platform,POINT (11.452353477478027 48.740177154541016),node
57,1648132198,"{""bus"":""yes"",""highway"":""platform"",""kerb"":""raised"",""kerb:height"":""0.2"",""note:de"":""Nur kleines Haltestellenschild ohne Linien, kein Fahrplan o. \u00E4."",""platform:width"":""4"",""ref:IFOPT"":""de:09161:8787:0:2"",""shelter"":""no"",""tactile_paving"":""yes""}",766009289,9,11.462164,48.755405,Auwaldsee,,,platform,POINT (11.462163925170898 48.75540542602539),node
-2,1641484552,"{""bus"":""yes"",""highway"":""platform"",""platform:width"":""2.9"",""ref:IFOPT"":""de:09161:7992:0:2"",""shelter"":""no""}",766009290,10,11.449623,48.74092,Geisenfelder Straße,,,platform,POINT (11.449623107910156 48.74092102050781),node
56,1648035714,"{""bus"":""yes"",""highway"":""platform"",""kerb"":""raised"",""kerb:height"":""0.19"",""platform:width"":""2"",""ref:IFOPT"":""de:09161:7422:0:2"",""shelter"":""no"",""tactile_paving"":""yes""}",766009293,8,11.449934,48.754276,Pionierkaserne,,,platform,POINT (11.449934005737305 48.754276275634766),node
-57,1648039028,"{""bench"":""yes"",""bus"":""yes"",""highway"":""platform"",""kerb"":""raised"",""kerb:height"":""0.20"",""platform:width"":""3.3"",""ref:IFOPT"":""de:09161:7998:0:1"",""shelter"":""yes"",""wheelchair"":""yes""}",766009294,13,11.458478,48.735638,Rothenturm,,,platform,POINT (11.458477973937988 48.73563766479492),node
-66,1644265334,"{""bench"":""no"",""bin"":""no"",""bus"":""yes"",""bus_routes"":""21"",""highway"":""platform"",""lit"":""yes"",""network"":""VGI"",""note:de"":""Bedient werden jeweils beide Richtungen!"",""shelter"":""no"",""tactile_paving"":""no""}",766009301,12,11.469821,48.74517,Steinheilstraße,INVG,,platform,POINT (11.469820976257324 48.74517059326172),node
-91,1641825189,"{""bench"":""no"",""bin"":""yes"",""bus"":""yes"",""highway"":""platform"",""platform:width"":""4.2"",""ref:IFOPT"":""de:09161:1561:0:99"",""shelter"":""no"",""tactile_paving"":""no""}",766009308,12,11.438112,48.75598,Schwäblstraße,,,platform,POINT (11.438112258911133 48.7559814453125),node
-19,1648714550,"{""bus"":""yes"",""highway"":""platform"",""kerb"":""raised"",""kerb:height"":""0.13"",""platform:width"":""2.2"",""ref:IFOPT"":""de:09161:8785:0:1"",""shelter"":""no""}",766009309,10,11.448233,48.762928,Breslauer Straße,,,platform,POINT (11.448232650756836 48.7629280090332),node
-42,1610097174,"{""bus"":""yes"",""highway"":""platform"",""shelter"":""yes""}",766009310,7,11.475331,48.754986,Am Franziskanerwasser,,,platform,POINT (11.47533130645752 48.75498580932617),node
36,1648033624,"{""bench"":""yes"",""bin"":""yes"",""bus"":""yes"",""highway"":""platform"",""kerb"":""raised"",""kerb:height"":""0.09"",""lit"":""yes"",""platform:width"":""4.1"",""ref:IFOPT"":""de:09161:7988:0:2"",""shelter"":""yes"",""tactile_paving"":""no""}",766009329,14,11.440358,48.75301,Asamstraße,,,platform,POINT (11.44035816192627 48.75300979614258),node
-113,1648391327,"{""bench"":""no"",""bus"":""yes"",""highway"":""platform"",""kerb"":""raised"",""kerb:height"":""0.18"",""platform:width"":""3.2"",""ref:IFOPT"":""de:09161:7989:0:10"",""shelter"":""no"",""tactile_paving"":""no""}",766009332,12,11.441117,48.750893,Fraunhoferstraße,,,platform,POINT (11.441117286682129 48.750892639160156),node
30,1641829580,"{""bus"":""yes"",""highway"":""platform"",""platform:width"":""2.4"",""ref:IFOPT"":""de:09161:7991:0:1"",""shelter"":""no""}",766009342,11,11.44454,48.74353,Hans-Mielich-Straße,,,platform,POINT (11.444540023803711 48.7435302734375),node
-91,1641825189,"{""bench"":""yes"",""bin"":""yes"",""bus"":""yes"",""highway"":""platform"",""platform:width"":""2.8"",""ref:IFOPT"":""de:09161:1561:0:98"",""shelter"":""yes"",""tactile_paving"":""no""}",766009353,12,11.438156,48.756176,Schwäblstraße,,,platform,POINT (11.438156127929688 48.75617599487305),node
-2,1641484552,"{""bench"":""yes"",""bus"":""yes"",""highway"":""platform"",""platform:width"":""5.5"",""ref:IFOPT"":""de:09161:7992:0:1"",""shelter"":""yes""}",766009358,12,11.450154,48.740696,Geisenfelder Straße,,,platform,POINT (11.450154304504395 48.74069595336914),node
-123,1641485889,"{""bus"":""yes"",""highway"":""platform"",""platform:width"":""2.4"",""ref:IFOPT"":""de:09161:8784:0:1"",""shelter"":""no""}",766009389,11,11.444484,48.762924,Liegnitzer Straße,,,platform,POINT (11.444483757019043 48.76292419433594),node
56,1648035714,"{""bus"":""yes"",""highway"":""platform"",""kerb"":""raised"",""kerb:height"":""0.19"",""platform:width"":""4.9"",""ref:IFOPT"":""de:09161:7422:0:1"",""shelter"":""no"",""tactile_paving"":""yes""}",766009393,8,11.449261,48.754417,Pionierkaserne,,,platform,POINT (11.449260711669922 48.754417419433594),node
123,1648034899,"{""bench"":""yes"",""bus"":""yes"",""highway"":""platform"",""kerb"":""raised"",""kerb:height"":""0.12"",""platform:width"":""3.2"",""ref:IFOPT"":""de:09161:574:0:2"",""shelter"":""yes""}",766009402,8,11.452378,48.761436,Peisserstraße,,,platform,POINT (11.452378273010254 48.761436462402344),node
-26,1648039485,"{""bus"":""yes"",""highway"":""platform"",""platform:width"":""1.1"",""ref:IFOPT"":""de:09161:8580:0:2"",""shelter"":""no"",""source"":""HiRes aerial imagery""}",766009413,10,11.471185,48.736294,Rothenturmer Straße,,,platform,POINT (11.471184730529785 48.73629379272461),node
76,1648135614,"{""bench"":""yes"",""bus"":""yes"",""highway"":""platform"",""kerb"":""raised"",""kerb:height"":""0.1"",""platform:width"":""3.4"",""ref:IFOPT"":""de:09161:8095:0:2"",""shelter"":""yes""}",961609838,11,11.400511,48.768295,Haltmayrstraße,,,platform,POINT (11.400510787963867 48.76829528808594),node
64,1648548896,"{""bus"":""yes"",""highway"":""platform"",""kerb"":""raised"",""kerb:height"":""0.14"",""platform:width"":""2.1"",""ref:IFOPT"":""de:09161:844:0:1""}",1261125493,8,11.411853,48.764122,Westfriedhof / Brodmühlweg,,,platform,POINT (11.411852836608887 48.764122009277344),node
92,1648076091,"{""alt_name"":""St. Salvator"",""bench"":""yes"",""bin"":""yes"",""bus"":""yes"",""highway"":""platform"",""kerb"":""raised"",""kerb:height"":""0.18"",""platform:width"":""5.4"",""ref:IFOPT"":""de:09161:7565:0:1"",""shelter"":""yes"",""wheelchair"":""no""}",1286927390,14,11.441015,48.72605,"Unsernherrn, Schule",,,platform,POINT (11.441015243530273 48.726051330566406),node
1,1648035335,"{""bench"":""yes"",""bus"":""yes"",""highway"":""platform"",""kerb"":""raised"",""kerb:height"":""0.19"",""platform:width"":""4.4"",""ref:IFOPT"":""de:09161:8887:0:2"",""shelter"":""yes"",""tactile_paving"":""no""}",1331204955,11,11.395054,48.769463,Permoserstraße,,,platform,POINT (11.39505386352539 48.76946258544922),node
1,1648035335,"{""bench"":""yes"",""bus"":""yes"",""highway"":""platform"",""kerb"":""raised"",""kerb:height"":""0.19"",""platform:width"":""4.2"",""ref:IFOPT"":""de:09161:8887:0:1"",""shelter"":""yes"",""tactile_paving"":""no""}",1331204957,10,11.395253,48.769634,Permoserstraße,,,platform,POINT (11.39525318145752 48.76963424682617),node
76,1648135614,"{""bench"":""yes"",""bus"":""yes"",""highway"":""platform"",""kerb"":""raised"",""kerb:height"":""0.1"",""platform:width"":""5"",""ref:IFOPT"":""de:09161:8095:0:1"",""shelter"":""yes""}",1331204965,10,11.401324,48.768433,Haltmayrstraße,,,platform,POINT (11.401324272155762 48.7684326171875),node
86,1648039677,"{""bus"":""yes"",""highway"":""platform"",""kerb"":""raised"",""kerb:height"":""0.19"",""platform:width"":""2"",""ref:IFOPT"":""de:09161:8620:0:1""}",1392073903,9,11.365045,48.759533,Schaumühle,,,platform,POINT (11.365044593811035 48.7595329284668),node
36,1648044105,"{""bus"":""yes"",""highway"":""platform"",""kerb"":""raised"",""kerb:height"":""0.2"",""platform:width"":""1.3"",""ref:IFOPT"":""de:09161:8621:0:1""}",1392073909,11,11.374951,48.761574,Spitzlmühle,,,platform,POINT (11.374951362609863 48.761573791503906),node
86,1648039677,"{""bus"":""yes"",""highway"":""platform"",""kerb"":""raised"",""kerb:height"":""0.19"",""platform:width"":""3.7"",""ref:IFOPT"":""de:09161:8620:0:2""}",1393079663,9,11.3654175,48.759537,Schaumühle,,,platform,POINT (11.36541748046875 48.75953674316406),node
36,1648044105,"{""bus"":""yes"",""highway"":""platform"",""kerb"":""raised"",""kerb:height"":""0.19"",""platform:width"":""4.1"",""ref:IFOPT"":""de:09161:8621:0:2""}",1393079667,11,11.375069,48.76142,Spitzlmühle,,,platform,POINT (11.375068664550781 48.76142120361328),node
47,1639589170,"{""bench"":""yes"",""bus"":""yes"",""highway"":""platform"",""note"":""Im RBA-Netz als Keplerstra\u00DFe benannt"",""platform:width"":""4.60"",""ref:IFOPT"":""de:09176:8896:0:1"",""shelter"":""yes""}",1507566521,10,11.370527,48.78396,"Gaimersheim, Jupiter- / Keplerstraße",,,platform,POINT (11.370527267456055 48.783958435058594),node
47,1639589170,"{""bench"":""yes"",""bus"":""yes"",""highway"":""platform"",""note"":""Im RBA-Netz als Keplerstra\u00DFe benannt"",""platform:width"":""3.10"",""ref:IFOPT"":""de:09176:8896:0:2"",""shelter"":""yes""}",1507566522,10,11.37029,48.783962,"Gaimersheim, Jupiter- / Keplerstraße",,,platform,POINT (11.37028980255127 48.78396224975586),node
8,1648481913,"{""bench"":""yes"",""bin"":""yes"",""bus"":""yes"",""highway"":""platform"",""kerb"":""raised"",""kerb:height"":""0.15"",""lit"":""yes"",""platform:width"":""3.8"",""ref:IFOPT"":""de:09161:8810:0:2"",""shelter"":""yes"",""tactile_paving"":""no""}",1665123001,12,11.401511,48.732494,Isidor-Stürber-Straße,,,platform,POINT (11.401511192321777 48.73249435424805),node
112,1668593869,"{""bench"":""yes"",""bin"":""yes"",""bus"":""yes"",""highway"":""platform"",""kerb"":""raised"",""kerb:height"":""0.13"",""platform:width"":""1.80"",""ref:IFOPT"":""de:09161:270:0:2"",""shelter"":""yes"",""tactile_paving"":""no""}",1669424848,12,11.396132,48.730877,Hagauer Straße,,,platform,POINT (11.396132469177246 48.73087692260742),node
112,1668593869,"{""bench"":""no"",""bin"":""yes"",""bus"":""yes"",""highway"":""platform"",""kerb"":""raised"",""kerb:height"":""0.04"",""platform:width"":""3.80"",""ref:IFOPT"":""de:09161:270:0:1"",""shelter"":""no"",""tactile_paving"":""no""}",1669424850,12,11.396008,48.730927,Hagauer Straße,,,platform,POINT (11.396007537841797 48.730926513671875),node
-35,1648142422,"{""bus"":""yes"",""highway"":""platform"",""kerb"":""raised"",""kerb:height"":""0.1"",""platform:width"":""2.2"",""ref:IFOPT"":""de:09161:468:0:1""}",1770676248,8,11.409564,48.760216,Linnéstraße,,,platform,POINT (11.409564018249512 48.760215759277344),node
-35,1648142422,"{""bench"":""yes"",""bus"":""yes"",""highway"":""platform"",""kerb"":""raised"",""kerb:height"":""0.09"",""platform:width"":""5.4"",""ref:IFOPT"":""de:09161:468:0:2"",""shelter"":""yes"",""wheelchair"":""yes""}",1770676249,9,11.409441,48.759914,Linnéstraße,,,platform,POINT (11.409440994262695 48.75991439819336),node
-79,1648138503,"{""bus"":""yes"",""highway"":""platform"",""kerb"":""raised"",""kerb:height"":""0.1"",""platform:width"":""1.9"",""ref:IFOPT"":""de:09161:328:0:99""}",1770676250,9,11.40039,48.757164,Humboldtstraße,,,platform,POINT (11.400389671325684 48.757164001464844),node
-42,1610097174,"{""bus"":""yes"",""highway"":""platform""}",1770677496,7,11.3987,48.757812,Weismannstraße,,,platform,POINT (11.398699760437012 48.7578125),node
17,1648045930,"{""bus"":""yes"",""highway"":""platform"",""kerb"":""raised"",""kerb:height"":""0.18"",""platform:width"":""1.9"",""ref:IFOPT"":""de:09161:680:0:4"",""shelter"":""no"",""tactile_paving"":""yes""}",1821113935,7,11.488814,48.772495,St. Martins Platz,,,platform,POINT (11.488814353942871 48.77249526977539),node
17,1648045930,"{""bus"":""yes"",""highway"":""platform"",""kerb"":""raised"",""kerb:height"":""0.18"",""platform:width"":""1.9"",""ref:IFOPT"":""de:09161:680:0:2"",""shelter"":""no"",""tactile_paving"":""yes""}",1821113936,7,11.488913,48.772537,St. Martins Platz,,,platform,POINT (11.488912582397461 48.77253723144531),node
46,1647959272,"{""bus"":""yes"",""highway"":""platform"",""kerb"":""raised"",""kerb:height"":""0.13"",""platform:width"":""2.6"",""ref:IFOPT"":""de:09161:7993:0:1"",""shelter"":""no"",""source"":""HiRes aerial imagery""}",1851982307,9,11.453701,48.739544,Am Stadtweg,,,platform,POINT (11.45370101928711 48.73954391479492),node
46,1656770664,"{""bus"":""yes"",""departures_board"":""realtime"",""highway"":""platform"",""kerb"":""raised"",""kerb:height"":""0.11"",""network"":""Verkehrsverbund Gro\u00DFraum Ingolstadt"",""network:guid"":""DE-BY-VGI"",""network:short"":""VGI"",""network:wikidata"":""Q99937594"",""platform:width"":""4"",""ref:IFOPT"":""de:09161:7546:0:2"",""shelter"":""yes""}",1853002730,15,11.416063,48.778454,St. Johannes / Ettinger Straße,INVG,,platform,POINT (11.41606330871582 48.7784538269043),node
-42,1610097174,"{""bench"":""yes"",""bus"":""yes"",""highway"":""platform""}",1861288426,11,11.368537,48.80532,"Gaimersheim, Feuerwehrhaus",,,platform,POINT (11.368536949157715 48.805320739746094),node
-42,1610097174,"{""bench"":""yes"",""bus"":""yes"",""highway"":""platform"",""shelter"":""yes""}",1861288429,10,11.368319,48.80519,"Gaimersheim, Feuerwehrhaus",,,platform,POINT (11.368318557739258 48.80519104003906),node
-42,1610097174,"{""bus"":""yes"",""highway"":""platform"",""shelter"":""no""}",1875873912,7,11.407023,48.781067,Nordfriedhof,,,platform,POINT (11.407023429870605 48.78106689453125),node
-42,1610097174,"{""bus"":""yes"",""highway"":""platform"",""shelter"":""yes""}",1875873916,7,11.406923,48.781155,Nordfriedhof,,,platform,POINT (11.406923294067383 48.78115463256836),node
41,1649162873,"{""bus"":""yes"",""highway"":""platform"",""kerb"":""raised"",""kerb:height"":""0.10"",""platform:width"":""3.4"",""ref:IFOPT"":""de:09161:7527:0:1"",""shelter"":""no""}",1875873931,9,11.402346,48.782112,"Audi - GVZ, Halle G",,,platform,POINT (11.402345657348633 48.78211212158203),node
41,1649162873,"{""bus"":""yes"",""highway"":""platform"",""kerb"":""raised"",""kerb:height"":""0.10"",""platform:width"":""2.4"",""ref:IFOPT"":""de:09161:7527:0:2"",""shelter"":""no""}",1875873932,10,11.402191,48.78203,"Audi - GVZ, Halle G",,,platform,POINT (11.402191162109375 48.78202819824219),node
-93,1657145463,"{""bench"":""no"",""bin"":""yes"",""bus"":""yes"",""highway"":""platform"",""kerb"":""raised"",""kerb:height"":""0.2"",""lit"":""yes"",""platform:width"":""4.4"",""ref:IFOPT"":""de:09161:7569:0:1"",""shelter"":""no"",""tactile_paving"":""yes""}",1875873936,12,11.409366,48.78197,Waldeysenstraße,,,platform,POINT (11.4093656539917 48.7819709777832),node
96,1676806663,"{""bench"":""yes"",""bin"":""yes"",""bus"":""yes"",""highway"":""platform"",""kerb"":""raised"",""kerb:height"":""0.12"",""platform:width"":""4.8"",""ref:IFOPT"":""de:09161:7569:0:2"",""shelter"":""yes""}",1875873938,10,11.409318,48.782127,Waldeysenstraße,,,platform,POINT (11.409317970275879 48.782127380371094),node
77,1648037726,"{""bus"":""yes"",""highway"":""platform"",""kerb"":""raised"",""kerb:height"":""0.1"",""platform:width"":""2.4"",""ref:IFOPT"":""de:09161:7526:0:2"",""shelter"":""no""}",1875873948,9,11.399545,48.78328,"Audi - GVZ, Halle H",,,platform,POINT (11.399544715881348 48.78327941894531),node
77,1648037726,"{""bus"":""yes"",""highway"":""platform"",""kerb"":""raised"",""kerb:height"":""0.1"",""platform:width"":""5.6"",""ref:IFOPT"":""de:09161:7526:0:1"",""shelter"":""no""}",1875873955,9,11.3997,48.783337,"Audi - GVZ, Halle H",,,platform,POINT (11.399700164794922 48.7833366394043),node
-79,1648137363,"{""bus"":""yes"",""highway"":""platform"",""kerb"":""raised"",""kerb:height"":""0.2"",""platform:width"":""3.1"",""ref:IFOPT"":""de:09161:7528:0:2""}",1875873964,12,11.408241,48.78561,Audi - GVZ,,,platform,POINT (11.408241271972656 48.78561019897461),node
-112,1648106794,"{""bus"":""yes"",""highway"":""platform"",""kerb"":""raised"",""kerb:height"":""0.1"",""platform:width"":""2.2"",""ref:IFOPT"":""de:09161:7525:0:2"",""shelter"":""no""}",1875873968,9,11.397606,48.785767,Audi - Tradition,,,platform,POINT (11.397605895996094 48.7857666015625),node
-112,1648106794,"{""bus"":""yes"",""highway"":""platform"",""kerb"":""raised"",""kerb:height"":""0.12"",""platform:width"":""2.3"",""ref:IFOPT"":""de:09161:7525:0:1"",""shelter"":""yes""}",1875873969,10,11.398264,48.78488,Audi - Tradition,,,platform,POINT (11.398263931274414 48.784881591796875),node
71,1648039250,"{""bench"":""yes"",""bus"":""yes"",""departures_board"":""timetable"",""highway"":""platform"",""kerb"":""raised"",""kerb:height"":""0.12"",""platform:width"":""3.8"",""ref:IFOPT"":""de:09161:7544:0:2"",""shelter"":""yes""}",1875873973,16,11.407059,48.78658,Audi AG - Tor 10,INVG,,platform,POINT (11.407058715820312 48.78657913208008),node
71,1648039250,"{""bench"":""yes"",""bus"":""yes"",""departures_board"":""timetable"",""highway"":""platform"",""kerb"":""raised"",""kerb:height"":""0.12"",""platform:width"":""3.9"",""ref:IFOPT"":""de:09161:7544:0:1"",""shelter"":""yes""}",1875873974,15,11.407455,48.786594,Audi AG - Tor 10,INVG,,platform,POINT (11.407455444335938 48.78659439086914),node
-25,1643917217,"{""bus"":""yes"",""departures_board"":""timetable"",""highway"":""platform"",""local_ref"":""T35"",""network"":""Verkehrsverbund Gro\u00DFraum Ingolstadt"",""network:guid"":""DE-BY-VGI"",""network:short"":""VGI"",""network:wikidata"":""Q99937594"",""shelter"":""yes""}",2048504751,13,11.413143,48.793102,Audi AG - T23 / T35,Audi AG,T35,platform,POINT (11.413143157958984 48.7931022644043),node
16,1639993669,"{""bus"":""yes"",""highway"":""platform"",""platform:width"":""5.10"",""ref:IFOPT"":""de:09176:7615:0:2"",""tactile_paving"":""yes""}",2098484288,9,11.377268,48.790646,"Gaimersheim, Gewerbegebiet",,,platform,POINT (11.377267837524414 48.790645599365234),node
-113,1641574021,"{""bench"":""yes"",""bin"":""yes"",""bus"":""yes"",""highway"":""platform"",""shelter"":""yes""}",2108719485,12,11.442427,48.7265,St. Salvator,,,platform,POINT (11.442426681518555 48.72650146484375),node
-83,1639995218,"{""bench"":""yes"",""bus"":""yes"",""highway"":""platform"",""platform:width"":""5.80"",""ref:IFOPT"":""de:09176:8037:0:2"",""shelter"":""yes"",""tactile_paving"":""yes""}",2109103853,10,11.376386,48.782482,"Gaimersheim, Mittlere Heide",,,platform,POINT (11.376385688781738 48.7824821472168),node
-83,1639995218,"{""bench"":""yes"",""bus"":""yes"",""highway"":""platform"",""platform:width"":""5.10"",""ref:IFOPT"":""de:09176:8037:0:1"",""shelter"":""yes"",""tactile_paving"":""yes""}",2109103855,11,11.376175,48.782974,"Gaimersheim, Mittlere Heide",,,platform,POINT (11.376174926757812 48.78297424316406),node
44,1671885419,"{""bench"":""yes"",""bus"":""yes"",""departures_board"":""realtime"",""highway"":""platform"",""network"":""VGI"",""shelter"":""yes""}",2109379884,18,11.422245,48.767998,Zentraler Omnibusbahnhof (ZOB),INVG,Harderstraße 2,platform,POINT (11.422245025634766 48.76799774169922),node
100,1658933246,"{""bench"":""yes"",""bin"":""yes"",""bus"":""yes"",""departures_board"":""realtime"",""highway"":""platform"",""lit"":""yes"",""network"":""VGI"",""shelter"":""yes"",""tactile_paving"":""no"",""wheelchair"":""yes""}",2109379887,23,11.42191,48.76832,Zentraler Omnibusbahnhof (ZOB),INVG,Harderstraße 1,platform,POINT (11.421910285949707 48.76831817626953),node
67,1671885415,"{""bench"":""yes"",""bin"":""yes"",""bus"":""yes"",""departures_board"":""realtime"",""highway"":""platform"",""kerb"":""raised"",""kerb:height"":""0.17"",""local_ref"":""1"",""network"":""Verkehrsverbund Gro\u00DFraum Ingolstadt"",""network:guid"":""DE-BY-VGI"",""network:short"":""VGI"",""network:wikidata"":""Q99937594"",""platform:width"":""7.5"",""ref:IFOPT"":""de:09161:8000:0:5"",""shelter"":""yes"",""tactile_paving"":""no""}",2110354482,22,11.425253,48.762306,Rathausplatz,INVG,,platform,POINT (11.425252914428711 48.762306213378906),node
41,1649950285,"{""bench"":""no"",""bus"":""yes"",""departures_board"":""realtime"",""highway"":""platform"",""local_ref"":""2"",""network"":""Verkehrsverbund Gro\u00DFraum Ingolstadt"",""network:guid"":""DE-BY-VGI"",""network:short"":""VGI"",""network:wikidata"":""Q99937594"",""shelter"":""no"",""tactile_paving"":""no""}",2110354491,20,11.425295,48.7625,Rathausplatz,INVG,,platform,POINT (11.425294876098633 48.76250076293945),node
-99,1648138847,"{""bench"":""yes"",""bus"":""yes"",""departures_board"":""realtime"",""highway"":""platform"",""kerb"":""raised"",""kerb:height"":""0.16"",""network"":""VGI"",""platform:width"":""7.5"",""ref:IFOPT"":""de:09161:7999:0:2"",""shelter"":""yes""}",2110354507,13,11.418588,48.768436,Auf der Schanz,INVG,,platform,POINT (11.418587684631348 48.768436431884766),node
35,1648547122,"{""bus"":""yes"",""departures_board"":""realtime"",""highway"":""platform"",""kerb"":""raised"",""kerb:height"":""0.18"",""network"":""VGI"",""platform:width"":""5.9"",""ref:IFOPT"":""de:09161:7996:0:1"",""shelter"":""no""}",2110432030,15,11.416537,48.765377,Universität (Kreuztor),INVG,,platform,POINT (11.416537284851074 48.765377044677734),node
55,1654541176,"{""bench"":""yes"",""bin"":""yes"",""bus"":""yes"",""departures_board"":""realtime"",""highway"":""platform"",""kerb"":""raised"",""kerb:height"":""0.18"",""network"":""VGI"",""platform:width"":""7.7"",""ref:IFOPT"":""de:09161:7996:0:2"",""shelter"":""yes""}",2110432033,17,11.416837,48.765793,Universität (Kreuztor),INVG,,platform,POINT (11.416836738586426 48.76579284667969),node
122,1648989084,"{""bench"":""yes"",""bin"":""yes"",""bus"":""yes"",""highway"":""platform"",""kerb"":""raised"",""kerb:height"":""0.04"",""platform:width"":""3.2"",""ref:IFOPT"":""de:09161:331:0:1"",""shelter"":""yes"",""tactile_paving"":""no""}",2110916979,12,11.409222,48.72937,Hundsbergerstraße,,,platform,POINT (11.409221649169922 48.7293701171875),node
62,1648138707,"{""bus"":""yes"",""highway"":""platform"",""kerb"":""raised"",""kerb:height"":""0.1"",""platform:width"":""1.6"",""ref:IFOPT"":""de:09161:331:0:2"",""shelter"":""no""}",2110916980,9,11.409425,48.729435,Hundsbergerstraße,,,platform,POINT (11.409424781799316 48.729434967041016),node
32,1648129620,"{""bench"":""no"",""bus"":""yes"",""highway"":""platform"",""kerb"":""raised"",""kerb:height"":""0.12"",""platform:width"":""2.1"",""ref:IFOPT"":""de:09161:166:0:1"",""shelter"":""no"",""tactile_paving"":""no"",""wheelchair"":""yes""}",2110916987,13,11.414676,48.73091,Einbogen,,,platform,POINT (11.41467571258545 48.73091125488281),node
